tag_id,name,category,count,right_tag_cn
395011,tube_dress,0,1274,抹胸裙
1438041,blue_sports_bra,0,1274,蓝色运动内衣
1480873,presenting_foot,0,1274,展露脚部
1881209,naranja_academy_school_uniform,0,1274,橘子学院校服 (宝可梦 朱)
416752,strap_lift,0,1273,往上掰衣物的吊带
1609031,scar_on_mouth,0,1273,嘴角疤痕
611912,huge_eyebrows,0,1273,浓眉
1327704,nejiri_hachimaki,0,1272,扭结式头巾
1771225,lord_camelot_(fate),0,1272,吾主之城(Fate)
599606,fuuin_no_tsue,0,1271,封印之杖
407500,easel,0,1271,画架
1323466,brown_nails,0,1271,棕色美甲
538324,manga_cover,0,1270,漫画封面
393237,bandolier,0,1270,子弹带
469127,hair_wings,0,1270,翅膀发型
652086,gathers,0,1269,褶裥(衣物)
540095,bilingual,0,1269,双语
627286,covering_one_eye,0,1269,遮住一只眼睛
542338,snake_hair,0,1268,蛇发
467246,dotted_line,0,1268,虚线
665204,thick_eyelashes,0,1268,浓密睫毛
1230967,rook_(chess),0,1268,战车(国际象棋)
1610148,poster_(medium),0,1267,海报
586561,penises_touching,0,1267,阴茎接触
1561175,champion_uniform,0,1267,冠军制服
1292517,glowing_butterfly,0,1266,发光蝴蝶
1825415,shuujin_academy_school_uniform,0,1265,秀尽学园校服 (女神异闻录5)
714474,thighhighs_over_pantyhose,0,1264,连裤袜外穿过膝袜
374852,wakizashi,0,1264,日本短剑|介错刀
417929,tennis_ball,0,1264,网球
550074,in_water,0,1264,在水中
432965,red_oni,0,1264,红鬼
389154,screw,0,1264,螺丝钉
1703807,star_sticker,0,1263,星星贴纸
414165,cum_on_pussy,0,1262,射在阴部上
419287,swim_cap,0,1262,泳帽
1399017,grey_tail,0,1262,灰色尾巴
660791,fur_cape,0,1262,毛皮披风
393428,vaulting_horse,0,1261,跳马(器材)
1382643,flaming_weapon,0,1261,火焰武器
1452498,grey_capelet,0,1261,灰色小披肩
1915726,choppy_bangs,0,1260,参差刘海
482205,crayon,0,1259,蜡笔
472653,stained_panties,0,1259,污渍内裤
1058783,aviator_sunglasses,0,1258,飞行员墨镜
1512007,pill_earrings,0,1258,药丸样式的耳环
620608,no_tail,0,1257,无尾
553905,pink_tail,0,1256,粉色尾巴
632074,owl_ears,0,1256,猫头鹰耳朵
2430,recorder,0,1254,竖笛
13242,hanetsuki,0,1254,板羽球
1350215,blue_robe,0,1254,蓝色长袍
510057,sand_sculpture,0,1253,沙雕
462605,snack,0,1253,小吃|零食
497027,pointy_breasts,0,1253,尖锥形乳房
374917,prison_clothes,0,1252,囚服
548331,bamboo_steamer,0,1250,蒸笼
9535,icing,0,1249,糖霜
1441859,aqua_footwear,0,1249,水蓝色鞋具
399166,cursor,0,1249,光标
1193565,jimiko,0,1249,地味子
54102,noose,0,1248,套索
576788,drying_hair,0,1248,弄干头发
452607,2009,0,1248,2009年
80452,unzipping,0,1247,拉开拉链(动作)
548516,pinstripe_shirt,0,1247,细条纹衬衫
1305509,box_of_chocolates,0,1246,巧克力盒
543900,hat_over_one_eye,0,1245,帽子遮住了一只眼
1835765,evangelion_(mecha),0,1244,新世纪福音战士机甲
2016852,full_beard,0,1244,络腮胡
675942,zun_(style),0,1243,ZUN画风
641957,bishop_(chess),0,1243,主教(国际象棋)
382573,akanbe,0,1242,拉下眼睑的鬼脸
378755,beans,0,1242,豆
1793017,griffin_&_kryuger_military_uniform,0,1242,格里芬&克鲁格军装
1501467,bandaid_hair_ornament,0,1242,创可贴发饰
1719544,they_had_lots_of_sex_afterwards_(meme),0,1241,他们之后做了很多爱(网络梗)
583869,character_censor,0,1240,用人脸打码
5119,pinwheel,0,1240,风车
691041,yellow_sky,0,1239,黄色天空
462239,chinese_new_year,0,1239,春节
1270632,huge_moon,0,1238,巨大月亮
4640,hanbok,0,1238,朝鲜服饰
191357,loose_shirt,0,1238,宽松衬衫
1324009,lactation_through_clothes,0,1237,隔着衣服泌乳
11435,spreader_bar,0,1236,调教用的撑杆
1354455,year_of_the_rat,0,1236,鼠年
378166,star_of_david,0,1235,六芒星
1638312,footwear_ribbon,0,1235,鞋子上的丝带
463437,pencil_case,0,1235,铅笔盒
411498,tearing_clothes,0,1233,撕破衣服
1497365,pov_doorway,0,1233,门框视角
1666453,mage_staff,0,1233,法杖
1504031,white_butterfly,0,1232,白蝴蝶
1384374,grey_hairband,0,1232,灰色发带
642323,teacher_and_student,0,1232,师生
1835593,ornate_ring,0,1232,华丽戒指
1855849,ass_ripple,0,1232,臀部波纹
375377,boar,0,1231,猪
1427498,holding_pizza,0,1231,拿着披萨
1430264,coin_hair_ornament,0,1231,硬币发饰
669112,broken_weapon,0,1230,破碎的武器
472508,drum_(container),0,1230,桶(容器)
1509338,holding_tablet_pc,0,1230,手持平板电脑
477060,hair_lift,0,1229,头发上扬
412162,bucket_hat,0,1228,渔夫帽
4910,corn,0,1227,玉米
646003,curled_fingers,0,1227,卷曲手指
1734694,musou_isshin_(genshin_impact),0,1227,雷电影(原神)
16756,aquarium,0,1225,水族馆
5248,snowball,0,1225,雪球
10673,vore,0,1225,丸吞
1441951,gold_footwear,0,1225,金色鞋子
16918,tutu,0,1224,芭蕾舞裙
1427833,holding_popsicle,0,1224,手持冰棒
1509089,between_pectorals,0,1224,胸部之间
1343008,orange_vest,0,1222,橙色背心
1258067,hands_on_own_stomach,0,1222,双手放在自己的肚子上
646377,kikumon,0,1222,菊纹
1379986,alpaca_ears,0,1222,羊驼耳朵
5254,thermometer,0,1221,体温计
412915,pet_bowl,0,1221,宠物碗
710509,antique_firearm,0,1221,旧式火器
1605157,colored_nipples,0,1221,彩色乳头
548066,blending,0,1220,融合
1749113,arthropod_limbs,0,1220,节肢动物肢体
513425,nib_pen_(medium),0,1220,蘸水笔画风(媒介)
383197,toilet_paper,0,1219,厕纸
1353525,from_outside,0,1219,室外看向室内(的镜头)
702958,holding_ribbon,0,1219,手持丝带
1399041,yellow_tail,0,1218,黄色尾巴
2374,shopping,0,1218,购物
464554,dandelion,0,1218,蒲公英
1409664,floating_scarf,0,1218,飘浮围巾
1488405,mole_on_cheek,0,1216,脸颊痣
657589,crotch_cutout,0,1216,裆部镂空
1926688,low-tied_sidelocks,0,1215,低扎鬓角
612322,sheikah,0,1215,希卡族
1469257,single_epaulette,0,1215,单肩章
543093,motherly,0,1214,母性
1513405,heart_facial_mark,0,1214,心形面部标记
1391449,cropped_sweater,0,1213,短款毛衣
430316,messenger_bag,0,1213,邮差包
1716159,human_scabbard,0,1213,人形刀鞘
519987,pikmin_(creature),0,1212,皮克敏
720294,weasel_ears,0,1212,黄鼠狼耳朵
398803,cowboy_boots,0,1211,牛仔靴
1423439,livestream,0,1211,直播
395164,napkin,0,1210,餐巾
1325319,wrist_bow,0,1210,手腕蝴蝶结
1411111,keizoku_military_uniform,0,1210,继续高中军服
1238293,grey_wings,0,1209,灰色翅膀
3614,stain,0,1209,污渍
204274,upshirt,0,1209,从衬衫下方瞥
1569456,pizza_slice,0,1209,披萨片
552812,in_cup,0,1208,(角色)在杯子里
396687,hourglass,0,1208,沙漏
487760,under_tree,0,1207,树下
594313,shoulder_holster,0,1207,肩带式枪套
1427573,brown_sleeves,0,1207,棕色袖子
670641,clothes_between_breasts,0,1206,衣服勒在乳沟里
9017,kaijuu,0,1206,怪兽
642029,queen_(chess),0,1206,皇后(国际象棋)
645655,wall_clock,0,1205,挂钟
15251,undead,0,1205,亡灵
1720557,swimsuit_cover-up,0,1205,泳装罩衫
430138,double_vertical_stripe,0,1204,服饰上有两条平行条纹
533033,covering_ass,0,1204,遮着臀部
390528,seaweed,0,1204,海藻
1439729,green_fur,0,1204,绿色毛发
475500,kissing_hand,0,1203,亲吻手背
469710,energy_drink,0,1203,能量饮料
1298677,armpit_cutout,0,1203,衣服有能露出腋下的开口
1364890,white_hood,0,1202,白色兜帽
1397788,brown_choker,0,1202,棕色颈圈
1799877,tracen_swimsuit,0,1202,特雷森泳装
1239921,pink_sky,0,1201,粉色天空
7702,hairjob,0,1201,头发缠在男性器上|卷发「棒」
508103,tentacles_under_clothes,0,1200,触手伸进衣服里
415025,convenience_store,0,1200,便利店
608993,uncommon_stimulation,0,1198,奇特刺激
1090981,tantou,0,1197,短刀
714848,rectangular_mouth,0,1197,方形嘴巴
723519,chin_strap,0,1197,颐革
1601728,gladiator_sandals,0,1197,罗马凉鞋
1414615,mole_on_stomach,0,1196,腹部有痣
687072,dark_areolae,0,1196,深色的乳晕
568887,single_boot,0,1196,一只脚没穿靴子
633878,pursed_lips,0,1195,抿嘴
1579902,nata_(tool),0,1195,柴刀
1444217,red_tank_top,0,1195,红色背心
1326378,black_umbrella,0,1195,黑色的伞
1289607,nursing_handjob,0,1195,喂奶手交
713277,no_eyepatch,0,1195,去掉了(原设有的)眼罩
568990,blue_tunic,0,1195,蓝色束腰外衣
572545,wall_of_text,0,1193,文字背景
669932,wrist_wrap,0,1193,护腕(布类)
182494,audience,0,1193,观众
1258824,print_shorts,0,1193,印花短裤
6481,tools,0,1191,工具
837919,deer_girl,0,1189,鹿娘
1230297,single_wrist_cuff,0,1188,单个腕饰
478362,kepi,0,1188,军帽
16929,barbed_wire,0,1187,铁丝网
1461059,white_headdress,0,1187,白色头饰
610305,hand_to_head,0,1187,手扶额头
445618,wet_dress,0,1186,湿身连衣裙
432413,lute_(instrument),0,1185,琵琶(乐器)
1662233,jujutsu_tech_uniform,0,1185,咒术高专校服
1932,ipod,0,1183,iPod
1609648,cum_on_pectorals,0,1183,精液沾胸
703702,hooded_track_jacket,0,1182,连帽运动夹克
521714,cursive,0,1181,草书字体
409179,smoking_gun,0,1181,枪口冒烟
1483518,orange_sleeves,0,1181,橙色袖子
1423578,brown_collar,0,1181,棕色衣领
1452852,two-tone_cape,0,1181,双色披风
458295,rising_sun_flag,0,1180,旭日旗
1398131,hooded_bodysuit,0,1180,连帽紧身衣
1505137,thai_text,0,1179,泰文
458547,wood,0,1179,木材
609075,red_mask,0,1179,红色面具
1750472,galaxy_expedition_team_survey_corps_uniform,0,1179,银河远征队调查兵团制服
377994,playing,0,1178,在玩耍的
417078,bayonet,0,1178,刺刀
1303973,white_towel,0,1177,白色毛巾
526671,child's_drawing,0,1176,儿童画
1433477,floating_cape,0,1176,飘浮披风
527344,body_armor,0,1176,身体护甲
1414486,red_mittens,0,1175,红色连指手套
589292,slashing,0,1174,砍
10497,rocket,0,1174,火箭
476893,torn_swimsuit,0,1174,破损的泳衣
374312,pilot,0,1174,驾驶员
393568,amulet,0,1173,护身符
580277,green_tail,0,1172,绿色尾巴
1427616,purple_sash,0,1172,紫色绶带
422468,satin,0,1172,缎面材质
1663181,alice_(alice_in_wonderland)_(cosplay),0,1172,爱丽丝_爱丽丝梦游仙境(角色扮演)
507447,family_crest,0,1172,家徽
1411060,saunders_military_uniform,0,1172,桑德斯军装
1397657,cat_ear_legwear,0,1172,猫耳腿饰
381183,brick,0,1171,砖
461078,squinting,0,1171,眯眼
665502,saiyan_armor,0,1171,战斗服(龙珠)
1505168,traditional_chinese_text,0,1170,繁体字
1405660,white_mittens,0,1169,白色连指手套
1253834,knotted_penis,0,1168,打结的阴茎
9213,diaper,0,1168,尿布
43071,blind,0,1168,失明
1360271,grey_cape,0,1168,灰色披风
1470190,frilled_sailor_collar,0,1168,荷叶边水手领
1468127,survey_corps_(emblem),0,1168,调查兵团徽章(徽章)
572593,noh_mask,0,1167,能面
550434,side_slit_shorts,0,1166,侧开叉短裤
1345376,wing_ornament,0,1166,翅膀装饰
1681601,mash_kyrielight_(dangerous_beast)_(cosplay),0,1166,玛修·基列莱特 (危险野兽装) 角色扮演
605773,head_on_hand,0,1165,手托下巴
1604448,duel_academy_uniform_(yu-gi-oh!_gx),0,1165,决斗学院制服(游戏王GX)
1593048,race_vehicle,0,1165,赛车
1495060,pants_tucked_in,0,1165,裤腿塞入靴中
1092127,condom_belt,0,1165,避孕套腰带
1495160,mismatched_eyebrows,0,1164,左右眉毛不对称
460344,ear_biting,0,1164,咬耳朵
547746,patterned,0,1164,图案纹样
502629,bullet_hole,0,1164,弹孔
398109,ice_skates,0,1164,冰鞋
1456713,cross_choker,0,1164,十字架颈链
1512126,black_sweater_vest,0,1164,黑色毛衣背心
607513,arms_around_waist,0,1163,环抱腰部
4047,pickaxe,0,1162,镐子
374998,abuse,0,1162,虐待
400267,dumpling,0,1162,饺子
467711,possessed,0,1161,被附身
495021,rider_belt,0,1161,假面骑士腰带
433870,broken_heart,0,1160,破碎的心
74341,floating_island,0,1158,浮岛
1330451,multicolored_cape,0,1158,多色款斗篷
1954874,girthy_penis,0,1158,粗大阴茎
317438,war,0,1157,战争
492648,yellow_socks,0,1156,黄色袜子
1242015,vanishing_point,0,1156,远景透视画法
1682536,alternate_muscle_size,0,1156,肌肉异形
1881213,uva_academy_school_uniform,0,1156,UVA学院校服
1608617,fold-over_boots,0,1155,翻边靴
1346040,pink_hakama,0,1155,粉色袴
425258,naked_overalls,0,1154,裸体且穿着工作服
456535,spit_take,0,1154,惊讶或无语到喷了
440482,leg_wrap,0,1154,腿部绑带
383664,pier,0,1153,突码头
427033,hologram,0,1153,全息图片
490582,onbashira,0,1153,御柱
1456945,mochi_trail,0,1150,麻糬拖尾
600871,ar-15,0,1150,AR-15
416845,toast_in_mouth,0,1149,叼着面包
378541,gills,0,1149,鱼鳃
1472423,sleeve_ribbon,0,1149,袖口丝带
377871,gerudo,0,1149,格鲁德族
1353857,blood_on_arm,0,1149,手臂血迹
1274530,angora_rabbit,0,1149,安哥拉兔
668806,tied_jacket,0,1149,系在腰间的外套
465140,breastfeeding,0,1148,哺乳
385619,facepalm,0,1148,以手掩面
689166,king_(chess),0,1148,国王(国际象棋)
388245,cum_in_nose,0,1147,精液入鼻
519098,yarn_ball,0,1147,毛线球
1419059,blue_tank_top,0,1147,蓝色背心
1574670,two-sided_dress,0,1147,双面连衣裙
1429073,holding_beachball,0,1146,拿着沙滩球
1544416,clothes_between_thighs,0,1146,衣物挂到大腿之间
438209,checkered_flag,0,1146,方格旗
582333,ojou-sama_pose,0,1145,大小姐姿势
1373023,purple-framed_eyewear,0,1145,紫框眼镜
554570,jockstrap,0,1145,运动内裤
468827,pushing,0,1144,推搡
8787,cd,0,1144,光碟
1181961,multiple_weapons,0,1144,多种武器
447171,lowleg_pants,0,1144,低腰裤子
456565,flying_kick,0,1143,飞踢
228097,astronaut,0,1143,宇航员
570496,struggling,0,1143,挣扎
658977,wooden_chair,0,1142,木椅
394852,hair_flip,0,1142,拨头发
1299125,elbows_on_table,0,1141,手肘撑桌
1575514,yuigaoka_school_uniform,0,1141,结丘校服
1506800,diamond_(gemstone),0,1139,钻石(宝石)
1301231,robot_animal,0,1139,机器动物
433234,erect_clitoris,0,1139,膨胀的阴核
529455,tight_dress,0,1138,紧身连衣裙
632045,no_jacket,0,1137,未穿外套
10056,grill,0,1136,烤架
1324059,holding_jewelry,0,1136,拿着珠宝
4638,drugs,0,1136,药物
606330,condom_box,0,1135,避孕套盒
1392422,frilled_camisole,0,1135,荷叶边吊带背心
2006770,unworn_coat,0,1134,未穿的外套
477804,rainbow_hair,0,1134,彩虹发
410619,toe_ring,0,1133,脚趾环
448692,saddle,0,1133,马鞍
1561346,see-through_jacket,0,1133,透视夹克
614915,pink_cape,0,1133,粉色披风
664456,horn_ring,0,1132,犄角环
1607725,stuffed_winged_unicorn,0,1132,飞翼独角兽玩偶
2006763,unworn_backpack,0,1131,未背的背包
1290371,ancient_greek_clothes,0,1131,古希腊服饰
414667,hedgehog_ears,0,1131,刺猬耳
1296117,sideways_hat,0,1130,帽舌划到侧面
1450046,holding_megaphone,0,1130,手持扩音器
1208724,string_bra,0,1130,细带胸罩
504098,m1911,0,1129,m1911型枪
445034,huge_testicles,0,1128,巨大睾丸
582801,flower_on_head,0,1126,头戴花朵
394157,papers,0,1126,纸张
411205,pigeon,0,1126,鸽子
2006766,unworn_dress,0,1125,未穿的连衣裙
408039,crystal_ball,0,1124,水晶球
222856,good_end,0,1124,好结局
690260,vibrator_on_nipple,0,1123,乳头振动棒
1344687,holding_letter,0,1123,手持信件
550352,hand_on_forehead,0,1122,手扶额头
593473,coke-bottle_glasses,0,1120,厚如玻璃瓶底的圆眼镜
1237688,open_bodysuit,0,1120,敞开式紧身衣
8664,hoop,0,1120,铁环
1345218,holding_behind_back,0,1120,双手背在身后
1406965,holding_chocolate,0,1120,手持巧克力
537085,objectification,0,1120,物品化
1292892,cracked_wall,0,1120,裂纹墙壁
487790,studded_bracelet,0,1120,铆钉手链
490067,holding_head,0,1119,手里捧着头
255403,cleaver,0,1118,砍肉刀
269258,chat_log,0,1118,聊天框风格
561654,animal_skull,0,1118,动物头骨
664894,aqua_gloves,0,1117,水蓝色手套
13597,triple_penetration,0,1117,三穴插入
7877,nintendo_ds,0,1116,任天堂ds
635240,star_pasties,0,1116,星形乳贴
1597931,pancake_stack,0,1116,一叠煎饼
593433,rice_on_face,0,1115,脸上沾着米饭
385968,player_2,0,1114,2P玩家角色风格颜色替换
1300914,leash_pull,0,1114,拉扯牵绳
1886041,shuka_high_school_uniform,0,1114,秀华高中校服
428710,buster_sword,0,1113,破坏剑
1316299,multicolored_scarf,0,1113,彩色围巾
497039,test_plugsuit,0,1113,EVA驾驶服试作款
599986,cutting_hair,0,1112,剪头发
1100029,hands_on_own_breasts,0,1112,双手抚胸
607934,tentacles_on_male,0,1112,触手缠绕男性
46843,shaking,0,1112,颤抖
476906,spray_can,0,1112,喷漆罐
501887,levitation,0,1111,悬浮
453294,houndstooth,0,1111,千鸟格纹
1552258,fish_boy,0,1111,鱼人少年
564002,guided_penetration,0,1110,抓住男性器插入自己
511246,blank_speech_bubble,0,1109,空话泡泡
474428,blowing,0,1109,吹
1328348,group_name,0,1109,团队名|组名
1450864,head_chain,0,1109,头链
622973,chicken_(food),0,1108,鸡肉(食物)
13164,bud,0,1108,花蕾
271102,ladybug,0,1108,瓢虫
1427943,yellow_tank_top,0,1107,黄色背心
8482,waiter,0,1107,服务员
617955,polka_dot_skirt,0,1107,波点短裙
572583,radiation_symbol,0,1106,辐射符号
1488071,orange_tail,0,1106,橙色尾巴
390026,chalice,0,1106,圣杯
399273,adidas,0,1106,阿迪达斯
1350589,bandaid_on_forehead,0,1106,额头贴着创可贴
715181,post-apocalypse,0,1105,末世
1416950,vertical-striped_jacket,0,1105,竖条纹夹克
487783,leather_pants,0,1103,皮裤
9656,crazy,0,1103,病娇
428269,hard_hat,0,1103,安全帽
556519,electrical_outlet,0,1103,电源插座
960973,cardigan_around_waist,0,1103,开衫系腰
605380,vertical-striped_bikini,0,1102,竖条纹比基尼
1481671,torn_bodystocking,0,1102,破损连体袜
473178,\n/,0,1101,\n/(手势表情)
1229971,shoulder_cannon,0,1101,肩炮
1355541,lattice,0,1100,格栅
1401831,purple_ascot,0,1099,紫色阿斯科特领巾
663596,aestus_estus,0,1099,原初之火(武器)
1868991,twitter_strip_game_(meme),0,1099,推特脱衣游戏(网络梗)
482315,breast_padding,0,1098,胸垫
417908,white_tiger,0,1098,白虎(动物)
561371,qr_code,0,1098,二维码
399680,arachne,0,1098,蜘蛛属性
1447366,cross_pasties,0,1097,十字乳贴
561682,clownfish,0,1096,小丑鱼
1386020,st._gloriana's_(emblem),0,1095,圣葛罗莉安娜女学园校徽(徽章)
1466798,holding_money,0,1094,手持钞票
1535682,two-tone_hoodie,0,1094,双色连帽衫
7700,weightlifting,0,1093,举重
381280,lighthouse,0,1092,灯塔
401136,kimono_lift,0,1092,掀起和服
623986,green_sclera,0,1092,绿色巩膜
1571287,berry_(pokemon),0,1092,宝可梦人物阿驯
1527638,bubble_tea_challenge,0,1092,不用手喝珍珠奶茶挑战
11414,nipple_clamps,0,1091,乳头夹
1352539,squidbeak_splatoon,0,1090,乌贼军团(喷射战士)
620885,latex_legwear,0,1089,乳胶腿部服饰
1435395,grey_tank_top,0,1089,灰色背心
684797,hands_on_another's_hips,0,1089,双手搭在对方臀部
417498,christmas_present,0,1089,圣诞礼物
1299138,back-print_panties,0,1088,背面印花的内裤
533099,sitting_on_rock,0,1088,坐在岩石上
2068563,barefoot_sandals_(jewelry),0,1088,珠宝赤脚凉鞋
545590,easter_egg,0,1088,复活节彩蛋
1411474,bc_freedom_military_uniform,0,1088,BC自由学园制服
1012946,breasts_on_table,0,1087,胸部压在桌上
15469,coconut,0,1087,椰子
1247424,brick_floor,0,1086,砖地
1881200,ashford_academy_school_uniform,0,1086,阿什弗德学园校服
549347,green_pantyhose,0,1086,绿色连裤袜
1564958,heart_maebari,0,1085,心形乳贴
8697,porch,0,1084,门廊
462190,public_use,0,1084,公用 | 肉便器 | 公交车
1623058,male_maid,0,1084,男仆
1450741,oohashi_high_school_uniform,0,1084,大桥高中校服
5231,tonfa,0,1083,东方棍
8409,spaghetti,0,1083,意大利面
1611387,fumo_(doll),0,1083,Fumo玩偶
406050,rough_sex,0,1083,粗暴性行为
469235,amplifier,0,1082,音箱
484561,arm_cuffs,0,1082,臂环
403070,grenade_launcher,0,1081,榴弹发射器
1377852,hair_on_horn,0,1081,角上长毛
1793356,floral_print_kimono,0,1080,印花和服
1242619,fake_nails,0,1080,美甲
589458,<o>_<o>,0,1080,<o>_<o>(大眼睛惊讶表情)
12500,pendulum,0,1080,摆锤
429978,between_toes,0,1079,脚趾之间
1366557,ink_tank_(splatoon),0,1079,颜料罐(喷射战士)
1258093,ribbon-trimmed_headwear,0,1078,丝带边头饰
531424,multiple_heads,0,1078,多头
375406,clown,0,1077,小丑
485541,finger_heart,0,1077,手指爱心
1339258,logo_parody,0,1076,标志恶搞
585968,heads-up_display,0,1076,状态条(游戏和科幻风格)
1253889,joestar_birthmark,0,1076,乔斯达家族胎记
1281282,taimanin_suit,0,1075,对魔忍战斗服
1365439,jaguar_print,0,1075,豹纹
576346,adjusting_necktie,0,1074,整理领带
15836,butter,0,1074,黄油
2477,lightsaber,0,1073,光剑
585602,jeweled_branch_of_hourai,0,1073,蓬莱玉枝
1372787,multi-strapped_panties,0,1073,多条带内裤
1342773,fleur_de_lapin_uniform,0,1073,点兔女仆装
1344492,on_motorcycle,0,1072,骑摩托车
403466,medallion,0,1072,奖章
746897,pussy_juice_drip_through_clothes,0,1072,淫液浸透衣物
1407341,holding_notebook,0,1072,手持笔记本
476104,saber_(weapon),0,1072,军刀(武器)
1779554,ear_birthmark,0,1072,耳朵胎记
490118,pool_of_blood,0,1071,血泊
658794,poke_ball_theme,0,1071,精灵球主题
1648109,hololive_idol_uniform,0,1071,Hololive偶像制服
1529528,yellow_raincoat,0,1070,黄色雨衣
138127,art_nouveau,0,1070,新艺术
659461,sleep_bubble,0,1070,睡觉气泡
474917,peace_symbol,0,1069,☮(东方仗助衣服上有)
1539213,flower_over_eye,0,1069,花朵遮眼
672588,cardigan_vest,0,1068,开衫马甲
418811,acoustic_guitar,0,1068,原声吉他
330159,green_tea,0,1068,绿茶
1331283,bridal_legwear,0,1068,新娘腿部服饰
555321,hand_gesture,0,1068,做手势
1453635,cartoon_bone,0,1068,卡通骨头
1494960,yellow-tinted_eyewear,0,1067,黄色镜片眼镜
693639,striped_hoodie,0,1067,条纹连帽衫
571951,flaming_sword,0,1065,烈焰之剑
419383,wallet,0,1065,钱包
1343361,opened_by_self,0,1065,自行打开
514359,naked_scarf,0,1064,裸体且裹着围巾
742744,bean_bag_chair,0,1064,懒人沙发
1329330,bunny_day,0,1064,兔子主题日
411403,tongs,0,1063,夹子
1440820,usekh_collar,0,1063,乌塞赫领
1193485,dudou,0,1062,肚兜
612924,"don't_say_""lazy""",0,1062,"《don\'t_say_""lazy""》"
1598258,cross-laced_sleeves,0,1062,交叉绑带袖
388611,warning_sign,0,1061,警告标志
1404539,green_tunic,0,1061,绿色束腰外衣
1406788,otter_ears,0,1060,水獭耳朵
1312469,purple_hakama,0,1059,紫色的袴
474347,affectionate,0,1059,亲昵的
1518971,pectoral_press,0,1059,卧推
1432832,green_tank_top,0,1058,绿色背心
8698,windowsill,0,1058,窗台
413290,hand_under_shirt,0,1057,手伸进衬衫下面
477179,tire,0,1056,轮胎
472542,beam_saber,0,1056,光束军刀
1908338,tail_around_own_leg,0,1056,尾巴缠绕在自己的腿上
565478,skirt_basket,0,1055,指掀起裙子时形成的篮子形状
1730373,white_romper,0,1055,白色连体短裤
1920354,strapless_one-piece_swimsuit,0,1054,无肩带连体泳衣
669693,stalk_in_mouth,0,1054,嘴里叼着草茎
499998,sitting_backwards,0,1053,反向坐
1245350,implied_fellatio,0,1053,暗示口交
1933084,youtou_high_school_uniform,0,1053,阳东高中校服
1660195,long_earlobes,0,1052,长耳垂
412848,panzer_iv,0,1051,四号坦克
452532,two-handed_handjob,0,1050,用双手手交
4219,henshin,0,1050,变身
1715534,baton_(conducting),0,1050,指挥棒
5817,sauna,0,1049,桑拿房
471824,searchlight,0,1049,探照灯
643640,narration,0,1049,旁白
395642,vietnamese_dress,0,1045,越南奥黛
1665000,dashed_eyes,0,1045,虚线眼
659364,licking_armpit,0,1044,舔舐腋下
460270,sparrow,0,1044,麻雀
4281,hole,0,1044,洞
1545039,low-braided_long_hair,0,1044,低麻花辫长发
492703,long_neck,0,1043,长脖子
487949,arm_above_head,0,1043,手臂举过头顶
1265662,lace-trimmed_hairband,0,1043,蕾丝边发带
550385,linked_piercing,0,1043,链式穿刺饰品
1450600,very_wide_shot,0,1043,超广角镜头
394402,wheat,0,1042,麦穗
1257023,dog_penis,0,1041,狗的生殖器
974485,hoodie_lift,0,1041,掀起连帽衫
430376,bear_costume,0,1039,熊布偶装
1344738,snowflake_background,0,1039,雪花背景
2061574,squeans,0,1039,汗珠
449699,grand_piano,0,1038,三角钢琴
1328442,green_belt,0,1038,绿色腰带
1419470,crotchless_pantyhose,0,1038,无裆连裤袜
723518,arms_between_legs,0,1037,双臂夹在两腿之间
436459,acorn,0,1037,橡子
14739,hammock,0,1037,吊床
457892,dithering,0,1036,抖动效果
381750,thermos,0,1036,魔法瓶
663869,looking_through_legs,0,1036,从腿间看
416825,omikuji,0,1035,御神签
465518,snow_rabbit,0,1035,雪兔
549921,swinging,0,1035,荡秋千
404973,galaxy,0,1035,银河
522469,centauroid,0,1035,半人马形态
497015,wringing_clothes,0,1034,拧干衣服
1340790,holding_branch,0,1034,手持树枝
455483,shorts_around_one_leg,0,1034,短裤挂在一条腿上
405411,team_9,0,1034,⑨之组
527949,troll_face,0,1033,嚣张脸
416210,dirty_feet,0,1033,弄脏的脚
1943,ad,0,1032,广告
1234828,character_age,0,1032,角色年龄
1404665,aqua_neckerchief,0,1032,水蓝色领巾
5946,boxcutter,0,1032,刻刀
496226,multiple_legs,0,1032,多足角色
1509435,holding_remote_control,0,1032,手持遥控器
439167,urethral_insertion,0,1031,尿道插入
659790,eldritch_abomination,0,1031,邪神异形
424264,nose_ring,0,1031,鼻环
457370,masochism,0,1030,抖M
507276,paper_crane,0,1030,纸鹤
2067896,through_medium,0,1030,穿透介质
572094,h&k_ump,0,1029,H&K UMP冲锋枪
399607,hair_dryer,0,1029,吹风机
1577478,super_saiyan_1,0,1029,超级赛亚人1
1411064,anzio_military_uniform,0,1029,安齐奥军服
596588,jacket_pull,0,1028,拉扯夹克
678345,maneki-neko,0,1027,招财猫
1059619,kissing_penis,0,1026,亲吻阴茎
8173,bokken,0,1025,木剑
658767,bound_together,0,1025,捆绑在一起
1707265,cross-laced_dress,0,1024,交叉绑带连衣裙
381467,credits,0,1024,演职员表
646311,polka_dot_shirt,0,1024,波点衬衫
714502,infinity_symbol,0,1024,无限符号
971148,underbutt,0,1024,臀下部
1710578,underpec,0,1024,胸肌下部
721903,fur_cloak,0,1024,毛皮斗篷
1338731,holding_skull,0,1023,手持骷髅
